,Year,Month,Activity,Type,Fatal
5326,1915,Feb,Swimming,Unprovoked,0
5328,1915,Jan,Bathing,Unprovoked,1
5330,1914,Dec,Swimming,Unprovoked,0
5331,1914,Oct,Copra vessel with 19 on board was wrecked in a squall,Unprovoked,0
5332,1914,Sep,Fell overboard,Unprovoked,1
5333,1914,Sep,Swimming,Unprovoked,1
5334,1914,Jul,Washing clothes,Unprovoked,0
5335,1914,Jul,Fishing,Provoked,0
5337,1914,Jun,Fishing boat,Unprovoked,0
5338,1914,Jun,Bathing,Unprovoked,1
5339,1914,May,Swimming ashore from swamped 13-ft boat,Unprovoked,1
5340,1914,May,Fishing,Provoked,0
5342,1914,Mar,Boat swamped,Unprovoked,1
5343,1914,Mar,Washed into sea while picking opihi & attacked by 2 large sharks ,Unprovoked,1
5344,1914,Feb,Wading,Unprovoked,0
5345,1914,Feb,Canoeing,Unprovoked,0
5346,1914,Jan,Wading,Unprovoked,0
5348,1913,Dec,Fishing for mackerel,Provoked,0
5350,1913,Nov,Boat swamped,Unprovoked,1
5351,1913,Nov,Swimming,Unprovoked,0
5358,1913,Jul,Swimming,Unprovoked,1
5359,1913,May,Fishing,Provoked,0
5360,1913,May,Hauling in net,Provoked,0
5362,1913,Jan,Diving,Unprovoked,0
5363,1913,Unknown,Swimming after his hat,Unprovoked,1
5364,1913,Unknown,Swimming,Unprovoked,1
5366,1912,Nov,Swimming from foundered vessel,Unprovoked,1
5367,1912,Aug,Swimming,Unprovoked,1
5368,1912,Jul,Swimming,Unprovoked,0
5369,1912,Jul,Bathing,Unprovoked,1
5371,1912,Mar,Swimming,Unprovoked,0
5372,1912,Feb,Hard hat diving,Provoked,0
5373,1912,Feb,Swimming,Unprovoked,0
5374,1912,Feb,Swimming,Unprovoked,0
5375,1912,Jan,Swimming,Unprovoked,1
5376,1912,Jan,Washed overboard,Unprovoked,1
5378,1912,Jan,Bathing,Unprovoked,1
5379,1912,Unknown,Fell into the water,Unprovoked,1
5381,1911,Oct,Fell overboard from steamship Rio Grande,Unprovoked,1
5382,1911,Oct,Diving,Unprovoked,0
5383,1911,Sep,Jumped overboard to rescue companion,Unprovoked,1
5384,1911,Sep,Fell overboard & swimming,Unprovoked,1
5385,1911,Sep,Bathing,Unprovoked,0
5386,1911,Jul,Bathing,Unprovoked,1
5387,1911,Jul,Fishing,Provoked,0
5388,1911,May,Bathing,Unprovoked,1
5389,1911,May,Fishing,Provoked,0
5390,1911,May,Swimming,Unprovoked,1
5391,1911,Apr,Fishing,Unprovoked,0
5392,1911,Mar,Swimming,Unprovoked,1
5393,1911,Jan,3-masted steel barque Glenbank foundered during a cyclone,Unprovoked,0
5394,1911,Unknown,Swimming,Unprovoked,0
5395,1911,Ca.,Fishing,Unprovoked,1
5397,1910,Dec,Shipwrecked pearling schooner,Unprovoked,1
5398,1910,Nov,Fishing,Provoked,0
5399,1910,Nov,Bathing,Unprovoked,0
5400,1910,Jun,Swimming,Unprovoked,0
5401,1910,Jun,"Steamer Durao struck rock & filled, boats capsized, passengers & crew tried to swim to shore",Unprovoked,1
5403,1910,Mar,Fell overboard from USS cruiser Tacoma,Unprovoked,1
5404,1910,Mar,Swimming,Unprovoked,0
5406,1910,Feb,Surf bathing,Unprovoked,0
5409,1910,Unknown,Swimming,Unprovoked,UNKNOWN
5411,1909,Dec,Fell overboard,Unprovoked,1
5412,1909,Dec,Fishing,Provoked,0
5413,1909,Nov,The 2379-ton French steamer La Seyne collied with British steamer Onda & sank in minutes. Passengers jumped overboard expecting to be picked up by Ondas boats,Unprovoked,1
5414,1909,Sep,Seine netting,Provoked,0
5415,1909,Aug,Fell overboard from fishing schooner Halycon,Unprovoked,1
5416,1909,Jul,Fell overboard while fishing for sharks,Unprovoked,0
5417,1909,Jul,Swimming,Unprovoked,0
5418,1909,Jun,Bathing,Unprovoked,1
5420,1909,Jun,"1446-ton Norwegian barque Errol, bound from Peru to Newcastle with 22 on board wrecked. Survivors shelterd on the wreck of the Annasona. Subsequently the Master, his wife & 4 children perished along with several crew. Survivors (5) were rescued 7/12/1909",Unprovoked,1
5421,1909,Apr,Fishing,Provoked,0
5423,1909,Apr,Diving (Helmet) for sponges,Unprovoked,1
5424,1909,Mar,Wreck of the 1308-ton Norwegian ship Auckland,Unprovoked,1
5428,1908,Dec,Swimming,Unprovoked,1
5429,1908,Dec,Swimming ashore from capsized boat,Unprovoked,1
5430,1908,Sep,Fell from the jetty,Unprovoked,1
5431,1908,Sep,On fishing boat & trailing hand in the water,Unprovoked,0
5432,1908,Aug,Fell overboard from P&O steamship Arabia,Unprovoked,1
5434,1908,Jul,Boating,Unprovoked,1
5435,1908,Jun,The 168-ton Belmore foundered in heavy seas,Unprovoked,1
5436,1908,Jun,The British steamer Caribbee foundered,Unprovoked,1
5437,1908,Jun,.,Unprovoked,1
5438,1908,May,native boats sunk in storm,Unprovoked,1
5440,1908,Jan,Gathering fish stunned by dynamite,Unprovoked,1
5441,1907,Dec,Bathing,Unprovoked,1
5442,1907,Oct,Bathing,Unprovoked,1
5443,1907,Oct,Fishing,Unprovoked,0
5444,1907,Oct,Fishing,Unprovoked,1
5445,1907,Oct,Bathing,Unprovoked,0
5447,1907,Oct,"Diving, retrieving fish caught in net ",Unprovoked,0
5449,1907,Sep,Swimming,Unprovoked,1
5450,1907,Aug,Swimming,Unprovoked,1
5451,1907,Aug,Swimming,Unprovoked,1
5452,1907,Aug,Wading,Unprovoked,0
5453,1907,Jul,Swimming,Unprovoked,1
5455,1907,Jul,Floating in creek,Unprovoked,0
5456,1907,Apr,Bathing,Unprovoked,0
5457,1907,Mar,"Fishing,  tarpon being chased by shark  leapt across his skiff, breaking it in half & Larkin became tangled in the net",Unprovoked,1
5458,1907,Mar,Fishing,Unprovoked,1
5459,1907,Feb,"Row boat (from the gunboat Elcano) was sinking, put finger in hole",Unprovoked,0
5460,1907,Feb,Standing,Unprovoked,1
5461,1907,Feb,Bathing,Unprovoked,1
5462,1907,Unknown,Fishing,Unprovoked,0
5463,1907,Unknown,"Net fishing, fell into the water",Unprovoked,1
5464,1906,Nov,Fishing,Unprovoked,0
5466,1906,Oct,Swimming,Unprovoked,1
5467,1906,Oct,Diving,Unprovoked,0
5468,1906,Oct,Swimming,Unprovoked,1
5469,1906,Sep,Swimming,Unprovoked,0
5470,1906,Sep,Swimming,Unprovoked,1
5471,1906,Sep,Swimming,Unprovoked,1
5472,1906,Sep,Fishing,Provoked,0
5473,1906,Aug,Diving around anchored liner,Unprovoked,0
5474,1906,Aug,Fell overboard,Unprovoked,1
5475,1906,Jul,Swimming,Unprovoked,1
5477,1906,Apr,Hard hat diving,Unprovoked,1
5478,1906,Apr,Shooting sharks ,Provoked,0
5479,1906,Apr,Diving for beche-de-mer ,Unprovoked,1
5480,1906,April,The schooner Tahitienne foundered in a hurricane,Unprovoked,1
5483,1906,Jan,Bathing,Unprovoked,1
5484,1906,Jan,Washing horses,Unprovoked,1
5485,1905,Dec,Floating or standing,Unprovoked,1
5487,1905,Sep,Swimming,Unprovoked,1
5488,1905,Sep,Fishing,Provoked,0
5490,1905,Aug,Swimming from naptha launch after a day of fishing,Unprovoked,0
5491,1905,Aug,Bathing,Unprovoked,0
5492,1905,Jul,Wading,Unprovoked,1
5494,1905,Jul,Jumped or fell overboard,Unprovoked,1
5495,1905,Jul,Fishing,Unprovoked,1
5496,1905,May,Swimming,Unprovoked,0
5497,1905,Apr,Swimming,Unprovoked,1
5498,1905,Mar,Bathing,Unprovoked,0
5502,1905,Unknown,Harpooning turtles,Unprovoked,0
5503,1904,Nov,Bathing alongside US Naval ship,Unprovoked,0
5504,1904,Oct,Fell overboard,Unprovoked,1
5505,1904,Sep,Lost his footing & fell overboard,Unprovoked,1
5506,1904,Aug,"Ship's boat capsized in squall, captain & 2 sailors clinging onto hull",Unprovoked,1
5507,1904,Jul,Sailing,Unprovoked,0
5508,1904,Jul,Swimming,Unprovoked,1
5509,1904,Jul,Swimming,Unprovoked,1
5510,1904,Feb,Swimming after his hat,Unprovoked,1
5511,1904,Feb,Swimming,Unprovoked,1
5512,1904,Jan,Bathing,Unprovoked,1
5513,1904,Unknown,Swimming,Unprovoked,1
5515,1904,Unknown,Bathing,Unprovoked,0
5516,1904,Unknown,Swimming,Unprovoked,1
5517,1903,Oct,Fell overboard,Unprovoked,1
5518,1903,Sep,Fishing,Unprovoked,0
5519,,1903,"Swimming, after falling overboard",Unprovoked,0
5520,1903,Jun,Swimming,Unprovoked,1
5521,1903,May,Bathing,Unprovoked,1
5522,1903,Mar,Suicide,Unprovoked,1
5523,1903,Mar,Swimming,Unprovoked,1
5525,1903,of,Sponge diving,Unprovoked,1
5526,1903,Ca.,Fishing,Unprovoked,1
5527,1902,Dec,Swimming,Unprovoked,1
5528,1902,Nov,Swimming,Unprovoked,1
5529,1902,Nov,Fishing,Unprovoked,0
5530,1902,Aug,Swimming,Unprovoked,1
5531,1902,Aug,Fishing,Unprovoked,0
5532,1902,Aug,Catching crabs,Unprovoked,1
5533,1902,Jul,Fishing,Provoked,0
5534,1902,Jul,Swimming,Provoked,0
5536,1902,Jun,Sponge diving,Unprovoked,0
5538,1902,Feb,Standing on ship deck,Provoked,0
5539,1902,Jan,Dangling feet in the water,Unprovoked,1
5541,1902,Jan,Swimming,Unprovoked,0
5542,1901,Dec,Bathing,Unprovoked,0
5543,1901,Oct,Taking catch from a fish weir in which the shark was snared,Unprovoked,0
5544,1901,Sep,Swimming,Unprovoked,1
5545,1901,Jul,Swimming,Unprovoked,1
5548,1901,Jun,Swimming,Unprovoked,0
5549,1901,Jan,Bathing,Unprovoked,1
5550,1901,Summer,Bathing,Unprovoked,0
5551,1900,Dec,Bathing,Unprovoked,1
5552,1900,Nov,Swimming,Unprovoked,1
5554,1900,Sep,Swimming,Unprovoked,0
5555,1900,Sep,Diving,Unprovoked,UNKNOWN
5556,1900,Sep,Floating,Unprovoked,0
5557,1900,Aug,Bathing,Unprovoked,0
5558,1900,Jul,Swimming,Unprovoked,1
5560,1900,Jul, ,Provoked,0
5561,1900,Jan,"Standing, gathering oysters",Unprovoked,0
5563,1900,Ca.,Swimming,Unprovoked,0
5564,1899,Dec,Fell into the water,Unprovoked,0
5565,1899,Nov,Sea Disaster,Unprovoked,1
5566,1899,Oct,Fishing for squid,Unprovoked,0
5567,1899,Oct,Diving,Unprovoked,0
5568,1899,Oct,Sponge diving,Unprovoked,1
5569,1899,Sep,Swimming,Unprovoked,1
5570,1899,Aug,Hunting sharks,Provoked,1
5571,1899,Aug,Swimming,Unprovoked,1
5572,1899,Aug,Floating on his back,Unprovoked,0
5573,1899,Aug,Bathing,Unprovoked,0
5574,1899,Aug,Bathing,Unprovoked,0
5575,1899,Jul,Fell overboard ,Unprovoked,1
5576,1899,Jun,Fishing,Provoked,0
5579,1899,May,Bathing,Unprovoked,1
5581,Lady,of,Dangling feet in the water,Unprovoked,0
5582,1899,Unknown,Rowing,Unprovoked,0
5583,1899,Ca.,Hunting crayfish,Unprovoked,0
5584,1898,Dec,Fell oveboard,Unprovoked,1
5585,1898,Oct,Jumped overboard,Unprovoked,1
5586,1898,Sep,Diving,Unprovoked,0
5587,1898,Sep,Diving,Unprovoked,0
5588,1898,Sep,Fell overboard,Unprovoked,1
5589,1898,Aug,Swimming,Unprovoked,0
5591,1898,Jul,Swimming at side of small boat,Unprovoked,1
5592,1898,Jul,Standing,Unprovoked,1
5593,1898,Jul,Swimming,Unprovoked,1
5594,1898,Jun,boat from City of Naples capsized,Unprovoked,1
5595,1898,Apr,The cutter Francis Adams foundered,Unprovoked,0
5596,1898,Unknown,Swimming,Unprovoked,1
5598,1898,Unknown,Fishing (Seining),Unprovoked,0
5599,War),American,13 men in the water after sailboat capsized & sank,Unprovoked,1
5600,1898,Unknown,Trailing hand in the water,Unprovoked,0
5601,1898,Unknown,Attempting to escape by swimming to shore,Unprovoked,1
5603,1898,of,Diving for coins,Unprovoked,1
5604,1898,Unknown,Loss of the schooner Nomad,Unprovoked,1
5605,1897,Dec,Angling,Provoked,0
5607,1897,Oct,Fishing,Unprovoked,1
5608,1897,Sep,Fishing,Provoked,0
5609,1897,Sep,Standing,Unprovoked,0
5610,1897,Jul,Wading after stray fish from seine netters catch,Unprovoked,1
5611,1897,Jun,Wreck of the steamship Sultan of Bombay,Unprovoked,1
5612,1897,Mar,Swimming,Unprovoked,1
5613,1897,Mar,Fishing,Unprovoked,1
5616,Decp,Unknown,Fishing,Unprovoked,0
5617,1896,Dec,Bathing,Unprovoked,1
5619,1896,Nov,Swimming,Unprovoked,1
5620,1896,Nov,Boat swamped,Unprovoked,1
5621,1896,Sep,Diving,Unprovoked,0
5622,1896,Jul,Fishing,Unprovoked,1
5623,1896,Jun,Bathing,Unprovoked,0
5624,1896,Jan,Bathing,Unprovoked,1
5625,1896,Unknown,"Swimming ashore from a ""filibuster""",Unprovoked,1
5626,1896,Unknown,Wading,Unprovoked,0
5627,1895,Dec,Bathing,Unprovoked,1
5628,1895,Nov,Diving for coins,Unprovoked,0
5629,1895,Nov,Fishing,Unprovoked,1
5631,1895,Sep,Diving for coins,Unprovoked,1
5632,1895,Sep,Fishing,Provoked,0
5633,1895,Aug,Swimming,Unprovoked,1
5634,1895,Aug,Fishing,Unprovoked,0
5635,1895,Jul,Hunting seals,Unprovoked,1
5636,1895,Jun,Diving,Unprovoked,0
5637,1895,Jun,Pearl diving,Unprovoked,1
5638,1895,May,Sea Disaster : Wreck of the Carrie E. Long,Unprovoked,0
5639,1895,May,"""Boat accident""",Unprovoked,1
5640,1895,Apr,"""Crossing the river""",Unprovoked,1
5641,1895,Apr,Swimming,Unprovoked,0
5642,1895,Mar,Swimming,Unprovoked,1
5643,1895,Mar,Swimming,Unprovoked,0
5644,1895,Feb,Swimming,Unprovoked,1
5645,1895,Feb,"Swimming, after sailboat capsized",Unprovoked,1
5647,1894,Dec,Fishing,Provoked,0
5648,1894,Nov,Bathing,Unprovoked,0
5649,1894,Oct,Swimming,Unprovoked,1
5650,1894,Sep,Bathing,Unprovoked,0
5651,1894,Sep,Dangling feet in the water,Unprovoked,0
5652,1894,Sep,Fishing,Provoked,0
5653,1894,Aug,Swimming,Unprovoked,UNKNOWN
5654,1894,Aug,Swimming / floating on his back,Unprovoked,0
5655,1894,Jul,Fishing,Unprovoked,1
5656,1894,Jun,Bathing,Unprovoked,UNKNOWN
5657,1894,Jun,Swimming after harpooned whale capsized boat,Unprovoked,1
5658,1894,Jun,Bathing ,Unprovoked,0
5659,1894,Jun,Fell from yardarm of British ship Rover,Unprovoked,1
5660,1894,Apr,Bathing,Unprovoked,1
5661,1894,Apr,Bathing,Unprovoked,1
5662,1893,Oct,Murder,Unprovoked,1
5664,1893,Jul,Abandoning burning steamship Don Juan,Unprovoked,1
5665,1893,Jun,A barque wrecked,Unprovoked,1
5666,1893,Jun,HMS Victoria collided with the HMS Camperdown,Unprovoked,1
5667,1893,May,Canoe swamped,Unprovoked,1
5668,1893,May,His balloon crashed in the harbor,Unprovoked,1
5669,1893,Apr,Swimming after falling overboard from the sealing ship Vesper,Unprovoked,0
5670,1893,Apr,"Boat capsized, swimming ashore",Unprovoked,0
5672,1893,Jan,Bathing,Unprovoked,1
5673,1893,Jan,Murdered,Unprovoked,1
5675,1892,Dec,Fell overboard,Unprovoked,1
5676,1892,Nov,Fishing,Unprovoked,0
5677,1892,Nov,Swimming,Unprovoked,0
5680,1892,Jun,Riding a horse,Unprovoked,1
5681,1892,May,Bathing,Unprovoked,0
5682,1892,Apr,Fell overboard from sponge vessel,Unprovoked,1
5683,1892,Mar, a canoe was pursuing a schooner that had forcibily abducted 5 young girls,Unprovoked,1
5684,1892,Mar,Fishing,Provoked,0
5685,1892,Unknown,Dress diving,Provoked,1
5686,1891,Dec,Swimming,Unprovoked,0
5687,1891,Dec,"Swimming, after boat swamped",Unprovoked,0
5688,1891,Nov,Attempting to rescue shipmate,Unprovoked,0
5689,1891,Sep,"Sea Disaster, canoes capsized in storm",Unprovoked,1
5690,1891,Aug,Knocked overboard,Unprovoked,1
5691,1891,Aug,Shooting sharks ,Provoked,0
5693,1891,Mar,Fleeing across a river,Unprovoked,1
5694,1891,Jan,boat capsized,Unprovoked,1
5696,1890,Dec,Thrown overboard,Unprovoked,0
5697,1890,Oct,Thrown overboard,Unprovoked,1
5698,1890,Aug,Fishing for bluefish,Provoked,0
5699,1890,Aug,Treading for clams,Unprovoked,0
5700,1890,Aug,Bathing,Unprovoked,0
5701,1890,26,Swimming,Unprovoked,0
5702,1890,Jun,Fell overboard,Unprovoked,0
5703,1890,Jun,Swimming,Unprovoked,1
5705,1890,Mar,Diving,Unprovoked,1
5706,1890,Feb,"Fishing boat with 4 men on board was rammed & capsized by  a shark, throwing all occupants into the water",Unprovoked,1
5707,,1890,Wading,Unprovoked,0
5708,1890,Unknown,Diving,Unprovoked,UNKNOWN
5709,1890,Unknown,Diving,Unprovoked,UNKNOWN
5710,1890,Unknown,Swimming,Unprovoked,1
5711,1890,Ca.,Bathing,Unprovoked,1
5713,1889,Nov,Fell into the water,Unprovoked,1
5715,1889,Oct,Swimming,Unprovoked,1
5716,1889,Jul,Swimming,Unprovoked,1
5717,1889,Jul,Fishing,Unprovoked,0
5718,1889,Jul,Fell into the water,Unprovoked,1
5719,1889,Jan,Fishing,Provoked,0
5720,1889,Jan,Cleaning the side of a ship,Unprovoked,1
5721,1888,Dec,Swimming,Unprovoked,0
5722,1888,Dec,Swimming,Unprovoked,1
5723,1888,Dec,Working on the bridge when he fell into the river,Unprovoked,1
5725,1888,Aug,The steamships Thingvalla and Geiser collided,Unprovoked,1
5726,1888,Aug,Sailing,Unprovoked,0
5728,1888,Jul,The Dwarka foundered,Unprovoked,1
5730,1888,Jun,Fishing,Unprovoked,0
5732,1888,Feb,Floating on his back,Unprovoked,0
5733,1888,Jan,Rowing,Unprovoked,0
5734,1888,Feb,Crossing the river mouth,Unprovoked,1
5735,1888,Unknown,Sponge diving,Unprovoked,0
5736,1887,Dec,Fell oveboard from steamer Wanderer,Unprovoked,1
5738,1887,Oct,"Crossing inlet in a boat, seen fighting sharks with his oar, sharks smashed boat",Unprovoked,1
5739,1887,October,"Sea disaster, wreck of the Alfred Watts",Unprovoked,1
5740,1887,Sep,Swimming,Unprovoked,0
5742,1887,Jul,"Sea disaster, wreck of the sloop Sara",Unprovoked,1
5743,1887,Mar,Rowing a dinghy,Unprovoked,0
5744,1887,Feb,Swimming,Unprovoked,1
5746,1887,Jan,The passenger ship Kapuna was run down the ore carrier Ada Melmore,Unprovoked,1
5747,1887,Jan,Swimming,Unprovoked,1
5748,1887,Unknown,British ship Macedon was thrown on her beam ends by a sudden squall,Unprovoked,0
5750,1886,Aug,"Netting menhaden, sharks caught in net",Provoked,0
5751,1886,Aug,Clamming,Unprovoked,0
5752,1886,Jun,Swimming after being washed overboard,Unprovoked,1
5754,1886,May,Bathing,Unprovoked,1
5755,1886,Apr,Oystering,Unprovoked,0
5759,1886,Feb,Fishing,Unprovoked,0
5760,1886,Jan,Diving off jetty,Unprovoked,0
5761,1886,Jan,Diving alongsidethe steamship Ranelagh ,Unprovoked,0
5762,1886,Jan,Swimming,Unprovoked,1
5763,1886,Unknown,Sailing,Unprovoked,0
5765,1885,Nov,Bathing,Unprovoked,0
5766,1885,Aug,Fell or jumped overboard from the liner Rhynland,Unprovoked,1
5767,1885,Jul,Wreck of the schooner Pohoiki ,Unprovoked,0
5768,1885,Jul,Wreck of the schooner Pohoiki ,Unprovoked,0
5769,1885,Jul,Wreck of the schooner Pohoiki ,Unprovoked,1
5770,1885,Apr,Swimming,Unprovoked,1
5771,1885,Apr,Bathing,Unprovoked,0
5772,1885,Mar,Fishing,Unprovoked,0
5773,1884,Dec,yachting accident,Unprovoked,1
5775,1884,Aug,Boating,Unprovoked,0
5777,1884,Apr,Fell overboard from the steamship Chala,Unprovoked,1
5778,1884,Jan,Swimming,Unprovoked,1
5779,1884,Jan,Fell overboard,Unprovoked,1
5780,1883,Dec,Swimming,Unprovoked,1
5781,1883,Dec,Knocked overboard,Unprovoked,1
5782,1883,Oct,Fell overboard & rescuer,Unprovoked,1
5783,1883,Oct,Jumped overboard ,Unprovoked,1
5784,1843,Ca.,Swimming / escaping imprisonment ,Unprovoked,1
5785,1883,Jul,Fishing for sharks,Provoked,0
5786,1883,Feb,Diving,Unprovoked,0
5787,1883,Feb,Diving,Unprovoked,1
5788,1883,Jan,Bathing,Unprovoked,1
5789,1883,Unknown,Fishing,Unprovoked,1
5790,1883,of,Fell overboard,Unprovoked,1
5793,1882,Dec,Restraining a beached shark,Provoked,0
5794,1882,Nov,Bathing,Unprovoked,0
5795,1882,Nov,Bathing,Unprovoked,0
5796,1882,Sep,Clinging to shipwrecked junk,Unprovoked,0
5797,1882,May,Fell overboard,Unprovoked,0
5798,1882,May,Pearl diving,Unprovoked,1
5799,1882,Apr,Fishing,Unprovoked,1
5800,1882,Feb,Pearl diving,Unprovoked,1
5801,1882,Jan,Bathing,Unprovoked,1
5802,1882,Jan,Fell overboard from the Selim,Unprovoked,1
5803,1882,Unknown,"During ""an exhibition"" he was tied in sack & thrown overboard ",Unprovoked,0
5807,1881,Sep,Bathing,Unprovoked,1
5808,1881,Aug,"Floating, holding onto an oar after dory capsized",Unprovoked,1
5809,1881,Aug,Swimming,Unprovoked,0
5810,1881,Jul,Bathing,Unprovoked,0
5811,1881,Jun,Fell overboard,Unprovoked,1
5813,1881,Ca.,Fishing on a boat,Unprovoked,0
5814,1880,Nov,Swimming,Unprovoked,1
5815,1880,Oct,Traveling by boat,Unprovoked,1
5816,1880,Aug,Swimming to retrieve a flannel,Unprovoked,1
5817,1880,Jul,Sailing,Unprovoked,0
5819,1880,May,Bathing in river,Unprovoked,0
5821,1880,May,Bathing in river,Unprovoked,1
5822,1880,May,Bathing,Unprovoked,1
5823,1880,Jan,Fishing,Unprovoked,0
5824,1880,Jan,Bathing,Unprovoked,0
5829,1879,Dec,Swimming,Unprovoked,1
5830,1879,Nov,Swimming,Unprovoked,0
5831,1879,Sep,Fishing,Provoked,0
5833,1879,Jul,Bathing,Unprovoked,0
5834,1879,Mar,Standing,Unprovoked,1
5836,1879,Unknown,Floating with life buoy after pilot launch capsized,Unprovoked,1
5837,1878,Nov,Bathing,Unprovoked,0
5838,1878,Oct,Swimming,Unprovoked,1
5839,1878,Oct,Jumped overboard after murdering 2 shipmates,Unprovoked,1
5840,1878,Sep,Fishing,Provoked,0
5841,1878,Sep,Boat with 5 men capsized while returning to the Amerique,Unprovoked,0
5842,1878,Sep,Boat with 5 men capsized while returning to the Amerique,Unprovoked,1
5843,1878,Aug,Swimming,Unprovoked,1
5844,1878,Aug,Swimming,Unprovoked,1
5847,1878,Feb,Wreck of the Union Steamship Company 982-ton iron steamer Kafir,Unprovoked,1
5848,1878,Feb,Washed off raft,Unprovoked,1
5849,1878,Unknown,Bathing in 2 feet of water,Unprovoked,1
5851,1877,Dec,Bathing,Unprovoked,0
5852,1877,Dec,Washed overboard from the barque Mary Eady,Unprovoked,1
5853,1877,Sep,Fishing,Unprovoked,0
5856,1877,Apr,Bathing,Unprovoked,0
5857,1877,Mar,Paddling,Unprovoked,0
5859,1877,Feb,Fishing ,Unprovoked,0
5860,1877,Jan,Bathing,Unprovoked,1
5861,1877,Jan,Swimming,Unprovoked,0
5864,1876,Oct,Fishing,Unprovoked,1
5865,1876,Sep,Diving for sponges,Unprovoked,1
5866,1876,Jun,Bathing,Unprovoked,0
5867,1876,May,Swimming,Unprovoked,1
5868,1876,Feb,Bathing,Unprovoked,1
5869,1876,Unknown,Sponge diving,Unprovoked,1
5871,1876,Unknown,Pearl diving,Unprovoked,0
5873,1875,Nov,Fishing,Unprovoked,0
5875,1875,Mar,Bathing,Unprovoked,1
5877,1874,Nov,Bathing,Unprovoked,0
5878,1870,mid,Sitting on gunwale of boat,Unprovoked,1
5879,1874,Nov,Fishing,Unprovoked,0
5880,1874,Jul,Fishing,Unprovoked,0
5881,1874,Jul,Fishing,Unprovoked,0
5882,1874,Jul,Bathing,Unprovoked,0
5883,1874,,Bathing,Unprovoked,1
5884,1874,Jun,Escaping from blackbirding vessel,Unprovoked,1
5885,1874,Jun,Salvaging a shipwreck,Unprovoked,0
5886,1874,June,Boat of the Resolution capsized in the breakers,Unprovoked,1
5887,1874,Apr,Fishing,Unprovoked,0
5888,1874,Unknown,Fleet of canoes caught by a squall and charged by sharks.,Unprovoked,1
5889,1874,,Bathing,Unprovoked,0
5890,1873,Jul,Fishing (Seining),Provoked,0
5892,1873,Jan,Bathing,Unprovoked,0
5893,1873,Dec,Swimming / escaping imprisonment ,Unprovoked,0
5894,1872,Nov,Swimming to avoid capture,Unprovoked,1
5896,1872,Oct,Burning of the S.S. Missouri,Unprovoked,1
5898,1872,Apr,Canoeing,Unprovoked,0
5899,1872,Feb,Wreck of the 150-ton brig Maria,Unprovoked,1
5901,1872,Circa,Adrift on a raft ,Unprovoked,0
5903,1871,Aug,Fishing,Unprovoked,0
5904,1871,Aug,Shark fishing,Provoked,0
